  20minutes.fr,20minutes.fr,932,39,No,,,,225,217,8,4%,"5,157,606","5,182,277",0%,"5,214,980",-1%,,,,,,,,-,,Undisclosed,,Undisclosed,Paris cedex 09,Paris cedex 09,,,France,B2C,,,0,0,0,No
  LoyalBlocks,loyalblocks.com,932,172,No,,,,36,37,-1,-3%,"203,064","204,868",-1%,"205,251",-1%,580,"1,056",-45%,"1,734",-67%,0,1/1/11,Late,"General Catalyst Partners,Founder Collective,Gemini Israel Ventures",$18.9M ,8/21/13,"$6,678,570 ",New York,New York,New York,NY,United States,B2B,,,0,0,0,Yes
  BusinessWeek,businessweek.com,931,773,No,,,,378,376,2,1%,"7,089,640","7,070,515",0%,"7,235,434",-2%,"11,655","13,647",-15%,"14,146",-18%,0,1/1/29,Exited,,Undisclosed,,Undisclosed,New York,New York,New York,NY,United States,,Finance,,0,0,0,Yes
  Revolv,revolv.com,929,78,No,,,,21,21,0,0%,"141,343","142,158",-1%,"130,945",8%,,,,,,,5/2/12,A,"TechStars,Foundry Group,John Ives,SK Ventures,Social Leverage,Clarion Direct Investment,David Cohen,Techstars,American Family Insurance,Liberty Global",$7.3M ,11/25/13,"$4,500,000 ",Denver,Boulder,Denver,CO,United States,B2C,,,0,0,0,No
  Allclasses,allclasses.com,928,1046,No,,,,,,,,"20,426","14,734",39%,"7,149",186%,,,,,,,1/1/13,-,,Undisclosed,,Undisclosed,Boston,Boston,Boston,MA,United States,,Education,,0,0,0,No
  GoCoin.com,gocoin.com,928,1051,Yes,1000000,10000000,0,9,8,1,13%,"62,211","60,203",3%,"44,140",41%,,,,,,,7/4/13,Pre Series A,"Prolific Venture Capital,Owen Van Natta,Andrew Frame,Bit Angels,Mikael Pawlo,Jonathan Congdon,Ruvento,Ronnie Wee,Gary Stiffelman,David Neuman","$550,000 ",11/7/13,"$550,000 ",Singapore,Singapore,,,Singapore,B2B,"E-Commerce,Mobile,Enterprise Software",,0,0,0,No
 Indiahomedepot,indiahomedepot.com,927,-558,No,,,,,,,,"217,858","219,446",-1%,"226,187",-4%,,,,,,,10/1/13,-,,Undisclosed,,Undisclosed,Hyderabad,Hyderabad,,Hyperbad,India,B2C,E-Commerce,,0,0,0,No
  BTCJam,btcjam.com,927,-80,No,,,,2,2,0,0%,"307,743","312,437",-2%,"326,855",-6%,,,,,,,,Pre Series A,"500 Startups,FundersClub",Undisclosed,,Undisclosed,Silicon Valley,Silicon Valley,,CA,Brazil,B2C,"Finance,Lending",,0,0,0,No
  Zoom Video Communications,zoom.us,926,355,No,,,,15,13,2,15%,"657,680","648,900",1%,"589,179",12%,"9,430","12,658",-26%,"12,700",-26%,1,6/1/11,B,"Qualcomm Ventures,Jerry Yang,Bill Tai,Dan Scheinman,Matt Ocko,Subrah Iyar,Michael Everett,Horizons Ventures,Patrick Soon-Shiong",$15.5M ,9/24/13,"$6,500,000 ",Bay Area,Santa Clara,Bay Area,CA,United States,B2B,Telecommunications,,0,0,0,Yes
  Giikers,giikers.com,924,849,Yes,200000,,0,,,,,"72,984","71,007",3%,"46,471",57%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,B2C,"Media,Advertising",,0,0,0,No
  DoorDash,doordash.com,924,-32,No,,,,21,15,6,40%,"62,912","59,426",6%,"55,538",13%,,,,,,,1/1/13,Pre Series A,"Y Combinator,Streamlined Ventures,Paul Buchheit,Andy Rachleff,Pejman Nozad,Haystack,Khosla Ventures,Charles River Ventures,SV Angel",$2.4M ,9/30/13,"$2,400,000 ",Bay Area,Palo Alto,Bay Area,CA,United States,"B2C,Marketplace","Mobile,Food & Beverages",,0,0,0,Yes
  Kolibree,kolibree.com,923,505,No,,,,,,,,"29,710","25,489",17%,"17,890",66%,,,,,,,,-,,Undisclosed,,Undisclosed,Paris,Paris,,,,,,,0,0,0,No
  MotivationGrid,motivationgrid.com,923,55,No,,,,,,,,"274,955","261,709",5%,"66,746",312%,,,,,,,9/20/13,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  snapscore.me,snapscore.me,923,-835,No,,,,5,5,0,0%,"120,994","204,000",-41%,"241,342",-50%,,,,,,,12/1/12,-,,Undisclosed,,Undisclosed,United States,,,,United States,,"Analytics,Career / Job Search,Human Resources (HR)",,0,0,0,No
  RoboCoin,robocoinkiosk.com,923,475,Yes,,,,,,,,"87,284","95,521",-9%,"83,765",4%,,,,,,,1/1/13,-,,Undisclosed,,Undisclosed,Las Vegas,Las Vegas,,NV,United States,B2C,,,0,0,0,No
  Hack Reactor,hackreactor.com,923,594,No,,,,94,89,5,6%,"77,026","77,733",-1%,"80,191",-4%,,,,,,,,-,,Undisclosed,,Undisclosed,Bay Area,San Francisco,Bay Area,CA,United States,,"Education,Software Development,Career / Job Search",,0,0,0,No
  Kelltontech,kelltontech.com,923,89,No,,,,222,216,6,3%,"455,823","455,473",0%,"441,945",3%,,,,,,,,-,,Undisclosed,,Undisclosed,New Brunswick,New Brunswick,,,United States,"B2B,Consulting","Education,E-Commerce,Travel,Mobile,Hospitality,Security",,0,0,0,No
  DuckDuckGo,duckduckgo.com,923,709,No,,,,1,1,0,0%,"8,990,236","8,905,306",1%,"8,730,845",3%,"15,786","8,570",84%,"9,789",61%,0,9/25/08,A,"Union Square Ventures,Scott Banister,Peter Hershberg,Joshua Stylman,Joshua Schachter,Kal Vepuri,Jim Young",$3.0M ,10/13/11,"$3,000,000 ",Paoli,Paoli,,PA,United States,B2C,Search,,0,0,0,Yes
  SoftCrayons,softcrayons.com,922,1406,No,,,,,,,,"120,702","94,857",27%,"46,591",159%,,,,,,,3/10/11,-,,Undisclosed,,Undisclosed,"Vasundhara, Ghaziabad,","Vasundhara, Ghaziabad,",,,India,Consulting,,,0,0,0,No
 ArabiaWeather,arabiaweather.com,922,260,No,,,,10,10,0,0%,"1,721,267","1,717,074",0%,"1,692,759",2%,"2,193","5,027",-56%,"7,221",-70%,-1,,-,,Undisclosed,,Undisclosed,,,,,,B2C,Media,,0,0,0,Yes
  The Genesis Block,thegenesisblock.com,922,-366,No,,,,,,,,"551,170","604,169",-9%,"674,309",-18%,,,,,,,,-,,Undisclosed,,Undisclosed,New York,New York,,NY,United States,B2C,"Finance,Market Research",,0,0,0,No
  Wishpicker,wishpicker.com,922,27,No,,,,10,9,1,11%,"339,255","347,997",-3%,"340,866",0%,,,,,,,12/1/12,-,,Undisclosed,,Undisclosed,New Delhi (NCR),New Delhi (NCR),,,India,B2C,E-Commerce,,0,0,0,No
  Anki,anki.com,921,270,No,,,,71,63,8,13%,"223,018","231,319",-4%,"236,484",-6%,,388,,"27,599",,0,1/5/10,A,"Andreessen Horowitz,Index Ventures,Two Sigma Ventures",$50.0M ,6/1/13,"$50,000,000 ",Bay Area,San Francisco,Bay Area,CA,United States,B2C,"Entertainment,Gaming,Hardware",,0,0,0,Yes
FirstPrevious89101112NextLast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Support© 2014 Mattermark Sources include Crunchbase & AngelList.About Careers Blog Terms& Privacy + Submit a Startup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mattermark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 All Companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Getting Started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 VC Portfolios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Angel Portfolios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Accelerators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Funding Rounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 News Mentions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Saved Searches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Watch List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Custom Lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Co-Investors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Showing 51 to 100 of 214,772 entries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Website,Mattermark Score (?),Weekly Momentum,Is Raising On AngelList,AngelList Raising Amount,AngelList Pre-Money Valuation,AngelList Raised Amount,Employee Count,Employees Month Ago,Employees Added This Month,Employees Month Over Month Growth,Est. Monthly Uniques,Est. Monthly Uniques Week Ago,Monthly Uniques Week Over Week Growth,Est. Monthly Uniques Month Ago,Monthly Uniques Month Over Month Growth,Est. Mobile Downloads,Est. Monthly Mobile Downloads Week Ago,Monthly Mobile Downloads Week Over Week Growth,Est. Monthly Mobile Downloads Month Ago,Monthly Mobile Downloads Month Over Month Growth,Mobile Growth Score,Est. Founding,Stage,Investors,Total Funding,Last Funding,Last Funding Amount,Location,City,Region,State,Country,Business Models,Industries,Keywords,Interested,Alert,Custom List,Has Mobile App
  P1,p1.com,1524,872,No,,,,38,38,0,0%,"2,312,307","2,277,566",2%,"2,161,558",7%,,,,,,,,Pre Series A,Intel Capital,Undisclosed,,Undisclosed,Beijing,Beijing,,,China,B2C,,,0,0,0,No
  Seattle Seahawks,seahawks.com,1522,119,No,,,,280,273,7,3%,"1,371,147","1,415,321",-3%,"1,389,201",-1%,,,,,,,1/1/74,Exited,,Undisclosed,,Undisclosed,Renton,Renton,,WA,United States,B2C,,,0,0,0,No
 TrustedCompany.com,trustedcompany.com,1516,1276,No,,,,,,,,"289,644","270,136",7%,"222,569",30%,,,,,,,6/1/13,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  Dianrong,dianrong.com,1501,1480,No,,,,,,,,"228,457","209,822",9%,"95,709",139%,,,,,,,11/11/12,A,Northern Light Venture Capital,$12.0M ,12/31/13,"$12,000,000 ",China,,,,China,,,,0,0,0,No
  Snapchat,snapchat.com,1492,-2128,No,,,,44,36,8,22%,"1,407,276","1,460,358",-4%,"1,818,120",-23%,"1,364,520","1,805,105",-24%,"2,603,944",-48%,-2,5/1/11,C,"Benchmark,Lightspeed Venture Partners,SV Angel,Institutional Venture Partners,General Catalyst Partners,Coatue Management",$123.0M ,12/11/13,"$50,000,000 ",Venice,Venice,,CA,United States,B2C,Mobile,,0,0,0,Yes
  100,giveit100.com,1484,-137,Yes,,,,,,,,"336,340","337,700",0%,"349,796",-4%,,,,,,,9/1/13,-,,Undisclosed,,Undisclosed,San Francisco,San Francisco,,CA,,,Education,,0,0,0,No
  CoSchedule,coschedule.com,1480,1237,No,,,,,,,,"500,995","490,433",2%,"438,626",14%,,,,,,,1/1/13,-,,Undisclosed,,Undisclosed,Bismarck,Bismarck,,ND,United States,,Marketing,,0,0,0,No
  CoinSpot,coinspot.ru,1474,1353,Yes,15000,10000,0,,,,,"298,254","291,536",2%,"235,516",27%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,Media,,0,0,0,No
  Chef,getchef.com,1471,550,No,,,,,,,,"235,660","228,135",3%,"150,095",57%,,,,,,,9/12/08,Late,"Draper Fisher Jurvetson (DFJ),Bill Bryant,Battery Ventures,Ignition Partners,Webb Investment Network,Scale Venture Partners,Citi Ventures,Amplify Partners",$65.0M ,12/9/13,"$32,000,000 ",Seattle,Seattle,Seattle,WA,United States,B2B,"Cloud Computing,Software Development",,0,0,0,No
  Fiverr,fiverr.com,1471,210,No,,,,588,542,46,8%,"28,095,387","28,038,222",0%,"28,010,899",0%,"15,373","20,826",-26%,"20,458",-25%,7,2/1/10,B,"Bessemer Venture Partners,Accel Partners",$20.0M ,5/3/12,"$15,000,000 ",New York,New York,New York,NY,United States,"Marketplace,B2C",E-Commerce,,0,0,0,Yes
  Eventegg,eventegg.com,1459,1374,No,,,,,,,,"60,820","48,294",26%,"18,430",230%,,,,,,,1/1/13,-,,Undisclosed,,Undisclosed,Istanbul,Istanbul,,,,Events,,,0,0,0,No
  SendinBlue,sendinblue.com,1453,2073,No,,,,,,,,"363,238","322,303",13%,"247,270",47%,,,,,,,11/1/08,A,"Confidential information,Caloga",Undisclosed,11/1/13,"$1,000,000 ",Paris,Paris,,,France,,"Email,Marketing",,0,0,0,No
  The Blog Bowl,theblogbowl.in,1452,223,No,,,,,,,,"233,215","229,816",1%,"207,228",13%,,,,,,,,-,,Undisclosed,,Undisclosed,Roorkee,Roorkee,,,,Metamediary,Media,,0,0,0,No
  Newsle,newsle.com,1441,509,No,,,,5,6,-1,-17%,"2,718,166","2,692,585",1%,"2,558,461",6%,,,,,,,1/1/11,A,"SV Angel,Lerer Ventures,Bloomberg Beta,Advance Publications,Maveron,DFJ Growth Fund,Transmedia Capital,Draper Fisher Jurvetson (DFJ),Launny Steffens,Rockwell Schnabel",$2.6M ,11/8/13,"$200,000 ",Bay Area,San Francisco,Bay Area,CA,United States,B2C,Email,,0,0,0,No
  Shyp,shyp.com,1437,1544,Yes,,,,13,11,2,18%,"212,111","211,584",0%,"118,888",78%,,,,,,,1/1/13,Pre Series A,"Homebrew,Sherpa Ventures,Antonio J. Gracias,Daymond John,David Marcus,Brian McClendon,Hunter Walk,Timothy Ferriss,XG Ventures,Osama Bedier,Naval Ravikant,Dan Rose,Joshua Schachter,Scott Belsky,Jason Johnson,Shri Ganeshram,Aaron Batalion,David Spector,Pascal Levy-Garboua,Kintan Brahmbhatt,Kamal Ravikant,Beth Ellyn McClendon,Haroon Mokhtarzada",$2.1M ,9/27/13,"$2,100,000 ",San Francisco,San Francisco,,CA,United States,"Marketplace,B2C",,,0,0,0,No
  Imgur,imgur.com,1434,413,No,,,,10,9,1,11%,"52,995,982","52,688,205",1%,"50,112,366",6%,"11,291","14,331",-21%,"17,167",-34%,3,2/1/09,-,,Undisclosed,,Undisclosed,Bay Area,San Francisco,Bay Area,CA,United States,B2C,,,0,0,0,Yes
  Wuzzuf,wuzzuf.net,1429,1616,No,,,,,,,,"293,221","266,442",10%,"78,239",275%,,,,,,,,Pre Series A,500 Startups,Undisclosed,,Undisclosed,,,,,,SaaS,Career / Job Search,,0,0,0,No
"  Shenzhen Fortuna Technology Co.,Ltd",aliexpress.com,1426,-114,No,,,,,,,,"40,091,160","39,511,764",1%,"39,861,240",1%,"8,299","10,829",-23%,"8,912",-7%,4,,Exited,,Undisclosed,9/1/05,Undisclosed,China,,,,China,B2C,,,0,0,0,Yes
  Wargaming,eu.wargaming.net,1423,399,No,,,,,,,,"5,354,889","5,397,547",-1%,"5,450,354",-2%,,,,,,,1/1/98,Exited,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  Limitless,belimitless.co,1419,1427,No,,,,,,,,"119,177","104,395",14%,"39,747",200%,,,,,,,1/1/14,-,,Undisclosed,,Undisclosed,,,,,,,Analytics,,0,0,0,No
  COINTERRA,cointerra.com,1417,-11,No,,,,14,13,1,8%,"694,537","708,609",-2%,"718,670",-3%,,,,,,,1/1/13,Pre Series A,,$1.3M ,10/2/13,"$1,300,000 ",Austin,Austin,Austin,TX,United States,,"Finance,Semiconductors",,0,0,0,No
  Ahalogy,ahalogy.com,1416,140,No,,,,28,25,3,12%,"1,187,181","1,215,604",-2%,"1,231,962",-4%,,,,,,,10/1/12,A,"The Brandery,CincyTech,North Coast Angel Fund,Vine St. Ventures,Tim Kopp,Kirt Gunn,Dennis Phelps,Hyde Park Venture Partners,Origin Ventures",$4.8M ,1/21/14,"$3,100,000 ",Cincinnati,Cincinnati,,OH,United States,B2C,"Advertising,Marketing",,0,0,0,No
  Founders Grid,foundersgrid.com,1415,38,No,,,,,,,,"201,638","162,243",24%,"100,528",101%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,Social Networking,,0,0,0,No
  Duvamis Ltd.,duvamis.com,1411,2115,No,,,,,,,,"1,600,543","1,511,046",6%,"1,093,506",46%,,,,,,,5/30/13,-,,Undisclosed,,Undisclosed,,,,,,,"Social Networking,Media",,0,0,0,No
  Snapdeal,snapdeal.com,1407,763,No,,,,1017,970,47,5%,"15,722,296","15,667,838",0%,"14,896,702",6%,,,,,,,1/1/10,Late,"Bessemer Venture Partners,Nexus Venture Partners,IndoUS Venture Partners,eBay,Intel Capital,Ru-net ,Saama Capital,Kalaari Capital",$335.7M ,2/26/14,"$133,700,000 ",New Delhi,New Delhi,,,India,"Marketplace,B2C",E-Commerce,,0,0,0,No
  Tailwind,tailwindapp.com,1391,123,No,,,,13,12,1,8%,"955,967","965,924",-1%,"962,300",-1%,,,,,,,2/1/12,Pre Series A,"i2E,SeedStep Angels group",$1.0M ,11/6/13,"$1,000,000 ",New York,New York,New York,OK,United States,,"E-Commerce,Analytics,Marketing",,0,0,0,No
  Race Yourself,raceyourself.com,1390,1224,No,,,,,,,,"24,133","21,634",12%,"12,680",90%,,,,,,,6/17/13,Pre Series A,"Alex Foster,Ben Gamble","$328,000 ",10/1/13,"$328,000 ",London,London,,,United Kingdom,,,,0,0,0,No
  Blue Apron,blueapron.com,1386,749,No,,,,40,32,8,25%,"541,603","527,166",3%,"481,113",13%,,,,,,,1/1/12,B,"BoxGroup,Bessemer Venture Partners,First Round Capital,David Tisch,Jim Moran,Jason Finger,Nat Turner,Zach Weinberg,Graph Ventures",$8.0M ,8/15/13,"$5,000,000 ",New York,Brooklyn,New York,NY,United States,"Subscription,B2C","E-Commerce,Food & Beverages,Advertising",,0,0,0,No
  kontakt,kontakt.io,1377,657,No,,,,3,3,0,0%,"100,987","97,143",4%,"87,093",16%,,7,,10,,0,4/1/13,Pre Series A,,"$250,000 ",9/10/13,"$250,000 ",Kraków,Kraków,,,Poland,"B2C,SaaS",,,0,0,0,Yes
  3GV8 International Inc,v8.cn,1376,1548,No,,,,,,,,"209,586","201,917",4%,"91,842",128%,,,,,,,7/1/05,A,"Chengwei Capital,IDG Capital Partners","$973,488 ",2/1/07,Undisclosed,,,,,,,Mobile,,0,0,0,No
  Rooym,rooym.com,1376,1185,No,,,,,,,,"55,771","51,577",8%,"30,939",80%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,Marketplace,E-Commerce,,0,0,0,No
  MySiteAuditor,mysiteauditor.com,1375,842,No,,,,,,,,"343,251","318,021",8%,"245,677",40%,,,,,,,12/1/13,-,,Undisclosed,,Undisclosed,Chicago,Chicago,Chicago,IL,United States,,Marketing,,0,0,0,No
  Goldee,getgoldee.com,1374,-1436,No,,,,13,14,-1,-7%,"216,269","225,889",-4%,"233,095",-7%,,367,,367,,0,1/1/10,-,,Undisclosed,,Undisclosed,,,,,,B2C,Hardware,,0,0,0,Yes
  Estimote,estimote.com,1371,147,Yes,,,,30,28,2,7%,"355,342","353,774",0%,"336,689",6%,,,,,,,4/1/12,A,"Andreessen Horowitz,Yuri Milner,Y Combinator,FundersClub,Valiant Capital Partners,Innovation Endeavors,betaworks,Bessemer Venture Partners,Birchmere Ventures",$3.4M ,12/10/13,"$3,100,000 ",Los Angeles,Walnut,Los Angeles,CA,United States,"B2C,B2B","Software Development,Hardware,Retail,Marketing,Analytics,Mobile",,0,0,0,No
  Jobzella,jobzella.com,1368,589,No,,,,29,26,3,12%,"466,818","466,592",0%,"423,002",10%,,,,,,,1/1/13,Pre Series A,K.I Angel,Undisclosed,11/8/13,Undisclosed,Cairo,Cairo,,,Egypt,SaaS,"Career / Job Search,Education",,0,0,0,No
  Adnimation,adnimation.com,1367,1374,No,,,,,,,,"147,550","132,041",12%,"41,539",255%,,,,,,,,-,,Undisclosed,,Undisclosed,Deerfield,Deerfield,,IL,,,Advertising,,0,0,0,No
  Five Four,fivefourclothing.com,1366,981,No,,,,,,,,"385,523","374,550",3%,"304,938",26%,,,,,,,,-,,Undisclosed,,Undisclosed,Los Angeles,Los Angeles,,CA,,B2C,E-Commerce,,0,0,0,No
  Thumbtack,thumbtack.com,1360,365,No,,,,197,193,4,2%,"2,922,663","2,859,975",2%,"2,726,967",7%,,,,,,,1/1/08,B,"Cyan Banister,Scott Banister,Jason Calacanis,Auren Hoffman,Ali Partovi,Joshua Schachter,Yan-David Erlich,Jim Lanzone,Mark Goines,Mark Britto,Ariel Poler,Scott Faber,Hadi Partovi,Denis Grosz,Javelin Venture Partners,MHS Capital,Timothy Draper,Sequoia Capital,Naval Ravikant",$18.2M ,6/13/13,"$12,500,000 ",Bay Area,San Francisco,Bay Area,CA,United States,"Marketplace,B2B,B2C",E-Commerce,,0,0,0,No
  SeoerTools,seoertools.com,1357,1431,Yes,30000,200000,0,,,,,"134,161","117,754",14%,"91,656",46%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,Marketing,,0,0,0,No
  Near Page,nearpage.in,1351,0,No,,,,,,,,"253,141","245,889",3%,"201,965",25%,,,,,,,10/4/13,Pre Series A,,"$10,000 ",8/11/13,"$10,000 ",Bangalore,Bangalore,,,India,B2C,"Real Estate,Classifieds",,0,0,0,No
  Popuri,popuri.us,1345,1373,No,,,,,,,,"209,805","205,067",2%,"133,591",57%,,,,,,,1/1/06,-,,Undisclosed,,Undisclosed,Germany,,,,Germany,,,,0,0,0,No
  NowNaija,nownaija.com,1341,732,No,,,,,,,,"276,023","270,388",2%,"238,541",16%,,,,,,,,-,,Undisclosed,,Undisclosed,,,,,,,Media,,0,0,0,No
  Sen,sen.se,1340,1452,No,,,,,,,,"201,399","205,062",-2%,"161,697",25%,,,,,,,1/1/03,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  360imprimir,360imprimir.pt,1340,1366,No,,,,,,,,"88,631","70,588",26%,"38,878",128%,,,,,,,8/19/11,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  Shutterstock,shutterstock.com,1335,308,No,,,,621,588,33,6%,"19,936,491","19,799,551",1%,"18,862,058",6%,"4,382","5,063",-13%,"1,173",274%,1,7/10/03,Exited,Insight Venture Partners,Undisclosed,,Undisclosed,New York,New York City,New York,NY,United States,B2C,,,0,0,0,Yes
  Kano Computing,kano.me,1333,-1255,No,,,,14,14,0,0%,"240,000","246,454",-3%,"252,617",-5%,,,,,,,1/15/13,Pre Series A,,$1.4M ,12/4/13,"$1,350,000 ",London,London,,England,United Kingdom,,"E-Commerce,Hardware",,0,0,0,No
  Narrative,getnarrative.com,1332,667,No,,,,,,,,"217,111","216,849",0%,"170,374",27%,,,,,,,3/1/12,A,True Ventures,$3.0M ,10/3/13,"$3,000,000 ",Linkoping,Linkoping,,,Sweden,B2C,"Hardware,Social Networking",,0,0,0,No
  mytrickpages.com,mytrickpages.com,1330,322,No,,,,,,,,"551,229","543,213",1%,"470,152",17%,,,,,,,1/18/13,-,,Undisclosed,,Undisclosed,,,,,,,,,0,0,0,No
  conversioner,conversioner.com,1326,486,No,,,,,,,,"57,672","57,672",0%,"40,735",42%,,,,,,,2/1/09,-,,Undisclosed,,Undisclosed,Tel Aviv,Tel Aviv,,,Israel,,Marketing,,0,0,0,No
  Nest Labs,nest.com,1324,374,No,,,,333,314,19,6%,"1,110,416","1,120,565",-1%,"1,161,917",-4%,"19,343","26,905",-28%,"29,638",-35%,1,5/25/10,Exited,"Google Ventures,Venrock,Dave Morin,Coyote Ridge Ventures,Red Sea Venture Partners,Slow Ventures,Kleiner Perkins Caufield & Byers,Lightspeed Venture Partners,Intertrust,Shasta Ventures,Generation Investment Management",$80.0M ,1/30/13,"$80,000,000 ",Bay Area,Palo Alto,Bay Area,CA,United States,B2C,,,0,0,0,Yes
FirstPrevious12345NextLast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Support© 2014 Mattermark Sources include Crunchbase & AngelList.About Careers Blog Terms& Privacy + Submit a Startup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mattermark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 All Companies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Getting Started,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 VC Portfolios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Angel Portfolios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Accelerators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Funding Rounds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 News Mentions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Saved Searches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Watch List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Custom Lists,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Vertical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Co-Investors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Stage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Filters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Columns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Showing 51 to 100 of 214,772 entries",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Website,Mattermark Score (?),Weekly Momentum,Is Raising On AngelList,AngelList Raising Amount,AngelList Pre-Money Valuation,AngelList Raised Amount,Employee Count,Employees Month Ago,Employees Added This Month,Employees Month Over Month Growth,Est. Monthly Uniques,Est. Monthly Uniques Week Ago,Monthly Uniques Week Over Week Growth,Est. Monthly Uniques Month Ago,Monthly Uniques Month Over Month Growth,Est. Mobile Downloads,Est. Monthly Mobile Downloads Week Ago,Monthly Mobile Downloads Week Over Week Growth,Est. Monthly Mobile Downloads Month Ago,Monthly Mobile Downloads Month Over Month Growth,Mobile Growth Score,Est. Founding,Stage,Investors,Total Funding,Last Funding,Last Funding Amount,Location,City,Region,State,Country,Business Models,Industries,Keywords,Interested,Alert,Custom List,Has Mobile App
  P1,p1.com,1524,872,No,,,,38,38,0,0%,"2,312,307","2,277,566",2%,"2,161,558",7%,,,,,,,,Pre Series A,Intel Capital,Undisclosed,,Undisclosed,Beijing,Beijing,,,China,B2C,,,0,0,0,No
